Obs,PhoneType,Email,NumberofCampaigns,ProdActive,ProdBought,Socieconomic Status,Province,Right Address,Living Area (m^2),Estimated number of cars,Probability of Second Residence,Number of Mobile Phones,Number of Fixed Lines,ADSL,3G Devices,Type of House,House Price_imp,Income_imp,House Insurance_imp,Pension Plan_imp,Credit_imp,Savings_imp,tenureYrs,tenureYrs_z,tenureGrp,ageYrs,ageGrp,builtYrs,builtYrs_z,builtYrsGrp,livingArea_z,livingAreaGrp,HousePrice_imp_z,HousePrice_impGrp,HouseInsurance_imp_z,HouseInsurance_impGrp,Income_imp_z,Income_impGrp,PensionPlan_imp_z,PensionPlan_impGrp,Savings_imp_z,Savings_impGrp,Credit_imp_z,Credit_impGrp
9532,MOBILE PHONE,0,2,0,0,High,BA,Right,209.6698,None,Low,3.0,2.0,1.0,0.0,Urban,191909.675295,64251.12771000001,6097.6314,36095.907496,23038.551162,0.0,7,0.8450980400142568,10-15yrs,40.0,up_40yrs,37.0,1.568201724066995,30-40yrs,5.350291978785861,200-300m2,5.283096870625547,100-250k,3.7851611678508847,5-7.5k,4.8078807546326265,60-80k,4.55745796498994,25-50k,0.0,up_25k,4.362455163894695,up_25k
9533,MOBILE PHONE,0,2,0,0,Medium,GR,Right,137.752,None,Low,1.0,0.0,1.0,1.0,Urban,61542.31999500001,16542.664109999998,6645.3894,10746.055496,4827.171162,0.0,8,0.9030899869919435,up_10yrs,50.0,40-55yrs,105.0,2.0211892990699383,>60yrs,4.932688166937072,100-200m2,4.789173864060205,up_100k,3.822520434385803,5-7.5k,4.2186054517160505,up_25k,4.031249079071344,up_25k,0.0,up_25k,3.6836926983202902,up_25k
9534,MOBILE PHONE,1,18,0,2,Very High,GR,Right,258.35200000000003,None,Low,2.0,2.0,0.0,1.0,Rustic,172986.961095,47147.06871,5992.7634,30274.572296,18156.041562000002,0.0,18,1.255272505103306,10-15yrs,56.0,55-65yrs,16.0,1.2041199826559248,10-20yrs,5.558186212354334,200-300m2,5.238013369383707,100-250k,3.7776271316756596,5-7.5k,4.6734546963809676,40-60k,4.4810780163634245,25-50k,0.0,up_25k,4.259021168239494,up_25k
9535,FIXED / LAND PHONE,0,2,0,0,Medium,MA,Right,98.3962,None,Low,2.0,0.0,0.0,1.0,Urban,141487.35529499993,67774.66731,4880.5794,24754.897896,11256.602562,0.0,7,0.8450980400142568,up_10yrs,64.0,55-65yrs,47.0,1.6720978579357175,40-50yrs,4.59911388355551,up_100m2,5.150717628757921,100-250k,3.688471382512143,2.5-5k,4.831067394407657,60-80k,4.393661139381087,up_25k,0.0,up_25k,4.051407332680723,up_25k
9536,FIXED / LAND PHONE,0,2,0,0,Medium,MA,Right,2264.332000000001,None,Low,3.0,2.0,1.0,0.0,Urban,97383.807495,47970.40311000001,5070.5514,47190.089095999996,9547.099362,70921.55232,7,0.8450980400142568,10-15yrs,38.0,up_40yrs,13.0,1.1139433523068367,10-20yrs,7.725476605542021,>900m2,4.988486750511194,up_100k,3.705055189502212,5-7.5k,4.680973367990871,40-60k,4.673850797301937,25-50k,11.16934374826025,50-100k,3.979871442533873,up_25k
9537,FIXED / LAND PHONE,0,2,0,0,Medium,BA,Right,128.372,None,Low,2.0,2.0,0.0,1.0,Urban,239512.178295,94217.98491,7007.8373999999985,38215.841096,9102.183762,40425.29532000001,8,0.9030899869919435,up_10yrs,58.0,55-65yrs,61.0,1.7853298350107671,>60yrs,4.8626919753449815,100-200m2,5.379327600555815,100-250k,3.8455840165187585,5-7.5k,4.974133811515184,80-100k,4.582243422453813,25-50k,10.607235726479885,25-50k,3.9591455991353244,up_25k
9538,MOBILE PHONE,0,4,1,1,Medium,BA,Right,135.072,two,Low,3.0,0.0,1.0,0.0,Urban,350441.03659499995,95878.69011,1836.9774,61369.969096,28061.280761999995,85766.01732000001,9,0.9542425094393249,up_10yrs,52.0,40-55yrs,84.0,1.9242792860618816,>60yrs,4.9131841574117905,100-200m2,5.54461495629527,250-500k,3.2641038132923805,up_2.5k,4.9817220920920615,80-100k,4.787955904586847,50-100k,11.359389798050422,50-100k,4.4481074890435695,25-50k
9539,FIXED / LAND PHONE,0,2,0,0,Medium,LE,Right,516.972,None,Low,1.0,0.0,1.0,1.0,Rustic,174994.18969499998,47698.29351,6063.6294,30626.295496,13951.311161999998,858113.7073200002,8,0.9030899869919435,15-20yrs,55.0,40-55yrs,102.0,2.0086001717619175,>60yrs,6.249921186744456,500-600m2,5.243023629113203,100-250k,3.782732650003055,5-7.5k,4.678502841672238,40-60k,4.486094468470201,25-50k,13.662493061049338,>1MM,4.1446150250764795,up_25k
9540,FIXED / LAND PHONE,0,2,0,0,Low,AL,Right,18.9342,None,Low,2.0,0.0,0.0,0.0,Urban,105762.99649499998,28686.342510000002,3619.2294,18494.846696,8383.519362000001,0.0,8,0.9030899869919435,up_10yrs,75.0,65-75yrs,39.0,1.591064607026499,30-40yrs,2.9924368496041938,up_100m2,5.02433374682016,100-250k,3.5586161111537136,2.5-5k,4.457675179511873,25-40k,4.267050735794306,up_25k,0.0,up_25k,3.9234263716894247,up_25k
9541,MOBILE PHONE,0,2,0,0,Medium,GI,Right,110.0542,None,Low,3.0,2.0,1.0,0.0,Urban,162363.96949499994,44229.84111,5617.6794,28413.097896000014,12935.552562,39282.061320000015,7,0.8450980400142568,up_10yrs,52.0,40-55yrs,50.0,1.6989700043360187,40-50yrs,4.710018370426689,100-200m2,5.210489660461834,100-250k,3.7495569504611668,5-7.5k,4.645715379225489,40-60k,4.453518587675447,25-50k,10.578548695276776,25-50k,4.1117849850047845,up_25k
9542,MOBILE PHONE,0,2,0,0,Medium,HU,Right,98.3158,None,Low,1.0,0.0,0.0,0.0,Urban,126489.253995,98602.52031,10162.6254,26242.029896000004,8792.322162,0.0,7,0.8450980400142568,15-20yrs,42.0,40-55yrs,25.0,1.3979400086720377,20-30yrs,4.598304672190445,up_100m2,5.102053631212153,100-250k,4.007005917538609,>10k,4.993888015780328,80-100k,4.41899742592217,25-50k,0.0,up_25k,3.944103592815747,up_25k
9543,FIXED / LAND PHONE,0,2,0,0,Medium,SE,Right,321.33200000000005,two,Low,2.0,2.0,0.0,0.0,Rustic,507320.685495,138960.25731,17797.307399999998,88860.122696,40678.03036200001,11108.614320000002,8,0.9030899869919435,up_10yrs,42.0,40-55yrs,31.0,1.4913616938342726,30-40yrs,5.775582070271976,300-400m2,5.705282570602803,500-750k,4.250354301759632,>10k,5.1428906096144145,>100k,4.948706908569031,50-100k,9.315566167359641,up_25k,4.609359916138028,25-50k
9544,FIXED / LAND PHONE,0,2,0,0,High,MA,Right,322.672,two,Low,2.0,1.0,1.0,1.0,Rustic,330754.792095,90472.54671,11563.187400000004,57920.380296,26478.073961999995,23370.583319999998,8,0.9030899869919435,15-20yrs,62.0,55-65yrs,19.0,1.2787536009528289,10-20yrs,5.779730657345335,300-400m2,5.519506145120578,250-500k,4.063077564138714,>10k,4.956516815435888,80-100k,4.762831404706909,50-100k,10.059276175344943,up_25k,4.422886390960363,25-50k
9545,MOBILE PHONE,0,2,0,0,Medium,SE,Right,131.17260000000002,One,Low,1.0,2.0,1.0,1.0,Urban,217045.849995,59246.31951,3648.3174,37995.062696000015,17333.245361999998,0.0,7,0.8450980400142568,up_10yrs,54.0,40-55yrs,16.0,1.2041199826559248,10-20yrs,4.8841086442112465,100-200m2,5.336551486366832,100-250k,3.5620926144897638,2.5-5k,4.772661376350581,40-60k,4.579727165480112,25-50k,0.0,up_25k,4.238879884748123,up_25k
9546,FIXED / LAND PHONE,0,2,0,0,Low,AL,Right,174.72260000000003,One,Low,0.0,0.0,1.0,1.0,Urban,284535.07699499995,77779.89891,9931.2714,47872.04189600001,22760.940162,69477.10632,8,0.9030899869919435,up_10yrs,47.0,40-55yrs,33.0,1.5185139398778875,30-40yrs,5.168906615264904,100-200m2,5.454135813108372,250-500k,3.9970048503744278,7.5-10k,4.890867374362255,60-80k,4.68008195192843,25-50k,11.148766964946196,50-100k,4.357190197034801,up_25k
9547,FIXED / LAND PHONE,0,2,0,0,Medium,HU,Right,103.71600000000001,None,Low,0.0,0.0,1.0,0.0,Rustic,96100.270695,26032.80771,3278.0754,16801.676296,7606.429962,0.0,8,0.9030899869919435,15-20yrs,58.0,55-65yrs,43.0,1.6334684555795864,40-50yrs,4.651251923775097,100-200m2,4.982724610989869,up_100k,3.5156189386876027,2.5-5k,4.415521010491143,25-40k,4.225352613260696,up_25k,0.0,up_25k,3.8811808707529716,up_25k
9548,FIXED / LAND PHONE,0,24,0,2,Medium,SA,Right,122.1812,None,Low,2.0,0.0,0.0,1.0,Urban,114696.706995,31139.67591,5821.4034,20060.341896,9102.011562,0.0,22,1.3424226808222062,up_10yrs,50.0,40-55yrs,35.0,1.5440680443502757,30-40yrs,4.813656442052654,100-200m2,5.059550949248869,100-250k,3.7650276952003114,5-7.5k,4.493314088282484,25-40k,4.3023383305927165,up_25k,0.0,up_25k,3.9591373828413925,up_25k
9549,FIXED / LAND PHONE,0,2,0,0,Medium,BA,Right,167.232,two,Low,2.0,2.0,0.0,1.0,Urban,443250.35059499997,121365.55431000002,15535.1394,31706.978696,35525.314362000005,108704.19132,8,0.9030899869919435,>25yrs,54.0,40-55yrs,44.0,1.6434526764861874,40-50yrs,5.125343979146403,100-200m2,5.646649087784323,250-500k,4.191315154622159,>10k,5.084095443775588,>100k,4.501154860817094,25-50k,11.596394830202584,100-250k,4.550537929669961,25-50k
9550,MOBILE PHONE,0,2,0,0,Very High,MA,Right,183.4862,One,Low,3.0,1.0,1.0,0.0,Urban,265318.762995,72502.80471000001,9252.7794,46453.946696000006,18023.914962,12466.87632,8,0.9030899869919435,>25yrs,46.0,40-55yrs,17.0,1.2304489213782739,10-20yrs,5.217574663935198,100-200m2,5.423767963804622,250-500k,3.9662722080655755,7.5-10k,4.860354807212594,60-80k,4.6670226172635925,25-50k,9.430910721043352,up_25k,4.25584912969107,up_25k
9551,MOBILE PHONE,1,2,1,1,Medium,VI,Right,74.6648,None,Low,3.0,2.0,0.0,1.0,Urban,216758.111895,61618.81131000001,5744.0574,26336.41949600001,2876.637162,0.0,8,0.9030899869919435,15-20yrs,66.0,65-75yrs,14.0,1.146128035678238,10-20yrs,4.326313058905469,up_100m2,5.3359753593676915,100-250k,3.759218771133044,5-7.5k,4.789713316076231,60-80k,4.420556731186604,25-50k,0.0,up_25k,3.458885086610969,up_25k
9552,FIXED / LAND PHONE,0,6,0,1,Medium,PO,Right,614.7919999999998,two,Medium,1.0,2.0,0.0,1.0,Urban,664750.6087949999,182192.93631,23355.7974,116446.702696,53339.035362,94494.09132,9,0.9542425094393249,20-25yrs,75.0,65-75yrs,39.0,1.591064607026499,30-40yrs,6.422909244175094,600-700m2,5.822658743741383,500-750k,4.368394699305587,>10k,5.260531535199787,>100k,5.066127195565363,100-250k,11.45630316842901,50-100k,4.7270451571965895,50-100k
9553,FIXED / LAND PHONE,0,2,0,0,Low,MA,Right,150.9912,two,Low,2.0,0.0,0.0,1.0,Urban,339397.488495,92845.95831,11868.3414,41618.261895999996,27173.146962,83036.56032,7,0.8450980400142568,up_10yrs,54.0,40-55yrs,41.0,1.6127838567197355,40-50yrs,5.023822624433469,100-200m2,5.530708624260978,250-500k,4.07439003056725,>10k,4.967763003155295,80-100k,4.619283938808373,25-50k,11.32704831839202,50-100k,4.434139937611415,25-50k
9554,MOBILE PHONE,0,2,1,1,Medium,ZA,Right,80.132,None,Low,0.0,2.0,0.0,0.0,Urban,137015.47489499993,26925.30351,3392.8254,17371.176296,7867.804961999997,0.0,8,0.9030899869919435,up_10yrs,58.0,55-65yrs,52.0,1.7160033436347992,50-60yrs,4.396077457896541,up_100m2,5.136769620309454,100-250k,3.530561510759879,2.5-5k,4.430160607493707,25-40k,4.239829227863621,up_25k,0.0,up_25k,3.8958535854901775,up_25k
9555,MOBILE PHONE,0,2,0,0,Medium,GR,Right,144.452,None,Low,1.0,1.0,1.0,0.0,Urban,110203.59109500001,29905.79571,3776.0274,44100.47789600001,8740.662162,0.0,8,0.9030899869919435,up_10yrs,54.0,40-55yrs,39.0,1.591064607026499,30-40yrs,4.979846135276375,100-200m2,5.042195746669412,100-250k,3.5770351370099376,2.5-5k,4.475755362269436,25-40k,4.644443295737026,25-50k,0.0,up_25k,3.9415443345119403,up_25k
9556,FIXED / LAND PHONE,0,4,0,0,High,BA,Right,92.862,None,Low,0.0,0.0,0.0,0.0,Urban,93852.84109500001,77007.98511000001,3198.7134,16407.823496,7425.669162,0.0,17,1.2304489213782739,up_10yrs,45.0,40-55yrs,55.0,1.7403626894942439,50-60yrs,4.54182561847081,up_100m2,4.97244742403467,up_100k,3.5049753296825887,2.5-5k,4.8865357603596,60-80k,4.215050975546223,up_25k,0.0,up_25k,3.870735596072676,up_25k
9557,MOBILE PHONE,0,6,0,1,High,BA,Wrong,83.48200000000001,None,Low,3.0,0.0,1.0,0.0,Urban,203655.422295,44737.15491000001,2834.3754,34772.148296000014,10116.564761999998,0.0,8,0.9030899869919435,up_10yrs,73.0,65-75yrs,31.0,1.4913616938342726,30-40yrs,4.436538493920145,up_100m2,5.308895977601238,100-250k,3.4524573700298142,2.5-5k,4.6506683613838495,40-60k,4.541231523132973,25-50k,0.0,up_25k,4.005033066043445,up_25k
9558,FIXED / LAND PHONE,0,2,0,0,Medium,VA,Right,235.572,None,Low,0.0,1.0,1.0,1.0,Urban,166080.90739500002,45250.56711,5748.9174,29064.44509600001,6855.933162,7211.0833200000025,8,0.9030899869919435,up_10yrs,56.0,55-65yrs,17.0,1.2304489213782739,10-20yrs,5.466252601345912,200-300m2,5.220319708974029,100-250k,3.759586068781318,5-7.5k,4.655624026440676,40-60k,4.46336203573742,25-50k,8.88351313722375,up_25k,3.836066575030067,up_25k
9559,MOBILE PHONE,0,2,0,0,High,CO,Right,295.87200000000007,None,Low,2.0,1.0,1.0,0.0,Urban,577059.752295,25137.12411,5434.4214,69724.97629600001,29304.835362,50126.15232000001,8,0.9030899869919435,up_10yrs,60.0,55-65yrs,53.0,1.724275869600789,50-60yrs,5.693301069474689,200-300m2,5.761220784990112,500-750k,3.7351533117776534,5-7.5k,4.400315589396012,25-40k,4.84338837529351,50-100k,10.822318102739384,50-100k,4.466939285807187,25-50k
9560,MOBILE PHONE,0,2,0,0,Medium,HU,Wrong,155.6142,None,Low,0.0,2.0,1.0,1.0,Urban,154620.05539499994,33524.71731,5354.897400000002,31607.49709600001,30682.681362,0.0,8,0.9030899869919435,10-15yrs,47.0,40-55yrs,10.0,1.0,up_10yrs,5.053785456329583,100-200m2,5.189265824527218,100-250k,3.7287511541518685,5-7.5k,4.525365124443854,25-40k,4.499790106708518,25-50k,0.0,up_25k,4.4868933099652155,25-50k
9561,FIXED / LAND PHONE,0,2,0,0,Medium,BA,Right,145.792,One,Low,0.0,2.0,1.0,1.0,Urban,259921.950795,71020.75491000003,9062.2314,6219.642696000001,20781.476562,63393.87132000001,8,0.9030899869919435,up_10yrs,51.0,40-55yrs,80.0,1.9030899869919435,>60yrs,4.989016618782652,100-200m2,5.414842957864183,250-500k,3.957235147498877,7.5-10k,4.851385284292053,60-80k,3.7937654362000304,up_25k,11.057138243146913,50-100k,4.317676401736404,up_25k
9562,MOBILE PHONE,0,2,0,0,Medium,BA,Right,90.0882,One,Low,2.0,1.0,1.0,1.0,Urban,221092.540695,31000.849110000014,7691.261399999998,38704.13709600001,17658.678762,0.0,7,0.8450980400142568,up_10yrs,67.0,65-75yrs,11.0,1.0413926851582251,10-20yrs,4.511828267885219,up_100m2,5.344574090431957,100-250k,3.8859975718085407,7.5-10k,4.491373589277411,25-40k,4.587757389358308,25-50k,0.0,up_25k,4.246958206158962,up_25k
9563,MOBILE PHONE,0,2,0,0,High,GI,Right,99.7496,One,Low,1.0,1.0,0.0,0.0,Urban,203549.53729500002,55540.02951,7071.8634,35630.069896,16247.819561999995,49461.22332000001,8,0.9030899869919435,>25yrs,60.0,55-65yrs,50.0,1.6989700043360187,40-50yrs,4.612638230595586,up_100m2,5.308670119486449,100-250k,3.8495338632607887,5-7.5k,4.744606106167331,40-60k,4.551816674313332,25-50k,10.808964491945408,25-50k,4.210795087423901,up_25k
9564,FIXED / LAND PHONE,0,6,0,0,Medium,MA,Right,79.9444,None,Low,1.0,0.0,0.0,0.0,Rustic,131181.16459499998,38404.83591,4868.753400000001,24696.205896000003,11229.665562000002,0.0,13,1.1139433523068367,up_10yrs,46.0,40-55yrs,50.0,1.6989700043360187,40-50yrs,4.393762499225451,up_100m2,5.117871482145655,100-250k,3.687417778297918,2.5-5k,4.584385913867375,25-40k,4.392630237267848,up_25k,0.0,up_25k,4.050366822446611,up_25k
9565,MOBILE PHONE,0,2,0,0,Medium,SA,Wrong,114.69060000000002,None,Low,3.0,1.0,0.0,1.0,Urban,283664.140695,48822.60411,15909.935400000002,15964.873096,20696.114562,0.0,8,0.9030899869919435,up_10yrs,41.0,40-55yrs,50.0,1.6989700043360187,40-50yrs,4.750919386301011,100-200m2,5.452804438077826,250-500k,4.201668416260001,>10k,4.688620940186481,40-60k,4.203165470703464,up_25k,0.0,up_25k,4.315888819724081,up_25k
9566,MOBILE PHONE,0,2,0,0,Low,ZA,Right,162.7564,two,Low,0.0,1.0,1.0,1.0,Urban,364118.020695,99634.59891,12741.1614,37329.779495999996,29161.245162,89146.33632,8,0.9030899869919435,15-20yrs,53.0,40-55yrs,49.0,1.6901960800285136,40-50yrs,5.098379957721068,100-200m2,5.561242173289145,250-500k,4.105209017216143,>10k,4.998410176841586,80-100k,4.572055424591365,25-50k,11.398045744213391,50-100k,4.4648060640711895,25-50k
9567,FIXED / LAND PHONE,0,6,0,0,Low,VA,Right,69.3048,None,Low,1.0,2.0,1.0,0.0,Urban,132307.65229499998,20435.03091,2558.3634,13229.772296,5967.085962,0.0,9,0.9542425094393249,10-15yrs,42.0,40-55yrs,42.0,1.6232492903979006,40-50yrs,4.252840075290848,up_100m2,5.121584963260698,100-250k,3.407962233420712,2.5-5k,4.310375298961352,up_25k,4.121552369399766,up_25k,0.0,up_25k,3.7757622943470883,up_25k
9568,FIXED / LAND PHONE,0,2,0,0,High,VA,Right,115.1194,None,Low,1.0,2.0,1.0,0.0,Urban,75411.254295,20351.27871,2547.5814,13176.333096000002,5942.559762,0.0,8,0.9030899869919435,up_10yrs,55.0,40-55yrs,12.0,1.0791812460476249,10-20yrs,4.75461897207453,100-200m2,4.87743616435097,up_100k,3.406128069422741,2.5-5k,4.3085917019764794,up_25k,4.119794565208921,up_25k,0.0,up_25k,3.7739735579519755,up_25k
9569,MOBILE PHONE,0,6,0,1,High,BA,Right,103.984,None,Low,3.0,1.0,0.0,0.0,Urban,137720.30629500002,37462.30551000001,4747.5774,24094.760296000004,10953.628962,0.0,8,0.9030899869919435,up_10yrs,41.0,40-55yrs,24.0,1.380211241711606,20-30yrs,4.653807957593986,100-200m2,5.138997979920528,100-250k,3.676472053792181,2.5-5k,4.573594501268268,25-40k,4.381922610129142,up_25k,0.0,up_25k,4.039558025757899,up_25k
9570,MOBILE PHONE,0,6,0,1,Very High,BA,Right,106.932,None,Low,3.0,1.0,1.0,1.0,Urban,188651.038095,51448.67091,6545.831400000001,33019.42829600001,15049.651962,45778.99032,9,0.9542425094393249,10-15yrs,70.0,65-75yrs,54.0,1.7323937598229686,50-60yrs,4.681501399194613,100-200m2,5.27565919934719,100-250k,3.8159648150580496,5-7.5k,4.711374159974864,40-60k,4.518769549543313,25-50k,10.731602382060489,25-50k,4.177526456559056,up_25k
9571,MOBILE PHONE,1,6,0,1,Very High,ZA,Right,73.2846,None,Low,3.0,0.0,0.0,0.0,Urban,81610.40569500001,33743.21391000001,4269.4074,21721.620296000005,9864.463962000002,0.0,9,0.9542425094393249,up_10yrs,45.0,40-55yrs,64.0,1.806179973983887,>60yrs,4.307903662407659,up_100m2,4.911745536790645,up_100k,3.6303675984980157,2.5-5k,4.528186445084901,25-40k,4.336892217756862,up_25k,0.0,up_25k,3.994073490533923,up_25k
9572,FIXED / LAND PHONE,0,2,0,0,Medium,CU,Right,325.3520000000001,None,Low,3.0,1.0,1.0,0.0,Urban,154356.94579499998,42030.98991,5334.9714,27010.010696000005,12291.598362,9457.69932,8,0.9030899869919435,up_10yrs,46.0,40-55yrs,90.0,1.954242509439325,>60yrs,5.787976553452213,300-400m2,5.1885261767567,100-250k,3.727132095577644,5-7.5k,4.623569618589494,40-60k,4.431524756168675,25-50k,9.154690159992526,up_25k,4.089608360889832,up_25k
9573,MOBILE PHONE,0,2,0,0,Medium,BA,Right,92.8352,None,Low,2.0,2.0,0.0,0.0,Urban,183994.519995,13168.799910000002,6381.4194000000025,32203.421895999996,14675.141561999995,44628.11532,8,0.9030899869919435,10-15yrs,59.0,55-65yrs,47.0,1.6720978579357175,40-50yrs,4.541540052141828,up_100m2,5.264804888382507,100-250k,3.8049172882864206,5-7.5k,4.119546198939571,up_25k,4.507902021745257,25-50k,10.706141734885955,25-50k,4.166582299309698,up_25k
9574,FIXED / LAND PHONE,0,2,0,0,Medium,MA,Right,107.87,One,Low,2.0,2.0,1.0,1.0,Urban,283664.140695,77540.72571,9900.5094,49668.60669600001,22690.879362,69261.86232,8,0.9030899869919435,up_10yrs,54.0,40-55yrs,70.0,1.845098040014257,>60yrs,4.690154509893088,100-200m2,5.452804438077826,250-500k,3.9956575404478167,7.5-10k,4.889529861287823,60-80k,4.696081977335148,25-50k,11.14566414427544,50-100k,4.355851326852939,up_25k
9575,MOBILE PHONE,0,2,0,0,Medium,TA,Right,66.19600000000001,None,Low,0.0,1.0,1.0,0.0,Urban,284535.07699499995,34076.26971,9724.631400000002,18167.672296,19846.405962,0.0,7,0.8450980400142568,>25yrs,38.0,up_40yrs,57.0,1.7558748556724915,50-60yrs,4.207613721947968,up_100m2,5.454135813108372,250-500k,3.9878731489201282,7.5-10k,4.532452046979878,25-40k,4.259299287585388,up_25k,0.0,up_25k,4.297681870686351,up_25k
9576,FIXED / LAND PHONE,0,2,0,0,Low,ZA,Right,132.92800000000003,One,Low,3.0,2.0,0.0,0.0,Urban,246447.002295,67320.33651000001,1334.1474,43147.041096,19697.772762,60063.50232000001,8,0.9030899869919435,>25yrs,74.0,65-75yrs,36.0,1.5563025007672873,30-40yrs,4.897302342113484,100-200m2,5.3917235398993135,100-250k,3.125203814190899,up_2.5k,4.828146278190163,60-80k,4.634951018365463,25-50k,11.003174302430647,50-100k,4.294417123021669,up_25k
9577,FIXED / LAND PHONE,0,2,0,0,Low,BU,Right,189.5966,None,Low,2.0,2.0,0.0,0.0,Urban,159346.04809499998,43401.063509999985,5511.1374,27884.280296000004,23837.731362000002,6854.413320000002,8,0.9030899869919435,up_10yrs,45.0,40-55yrs,21.0,1.3222192947339193,20-30yrs,5.250159152655959,100-200m2,5.202341297104907,100-250k,3.7412412387006575,5-7.5k,4.6375003716983505,40-60k,4.445359439664609,25-50k,8.832793884854183,up_25k,4.377264921208853,up_25k
9578,MOBILE PHONE,0,4,0,0,Very High,BA,Right,176.947,One,Low,0.0,1.0,1.0,0.0,Rustic,251845.990695,68802.97851,8777.093400000002,44093.13469600001,38966.780562,16266.478320000006,9,0.9542425094393249,up_10yrs,38.0,up_40yrs,22.0,1.3424226808222062,20-30yrs,5.181485753145927,100-200m2,5.401135041424036,250-500k,3.9433507198546867,7.5-10k,4.837607239434025,60-80k,4.6443709750518165,25-50k,9.69692319864964,up_25k,4.590694525835912,25-50k
9579,FIXED / LAND PHONE,0,4,0,0,Low,TO,Right,38.659000000000006,None,Low,2.0,0.0,0.0,1.0,Urban,70289.45059499999,18944.75331,2366.7534,12278.801096,5530.6327619999975,0.0,9,0.9542425094393249,20-25yrs,73.0,65-75yrs,15.0,1.1760912590556813,10-20yrs,3.6803179084520288,up_100m2,4.846890148744249,up_100k,3.3741530096830146,up_2.5k,4.277488954461723,up_25k,4.0891559642961735,up_25k,0.0,up_25k,3.742774821960047,up_25k
9580,FIXED / LAND PHONE,0,2,0,0,Medium,CA,Right,55.5966,None,Low,3.0,1.0,0.0,1.0,Urban,152604.753795,41549.80851,5273.1054,26702.98989600001,12150.689562,0.0,7,0.8450980400142568,up_10yrs,76.0,>75yrs,58.0,1.7634279935629373,50-60yrs,4.035948912733444,up_100m2,5.183568062549267,100-250k,3.722066452192627,5-7.5k,4.618569026598061,40-60k,4.426559891425857,25-50k,0.0,up_25k,4.084600925216117,up_25k
9581,FIXED / LAND PHONE,0,2,0,0,Low,MA,Right,148.0834,two,Medium,1.0,0.0,0.0,1.0,Urban,648081.1156949999,177615.24290999997,22767.2334,40902.541096,51998.433762,159328.92132,8,0.9030899869919435,up_10yrs,38.0,up_40yrs,36.0,1.5563025007672873,30-40yrs,5.004505880897813,100-200m2,5.811629366818151,500-750k,4.357310259771356,>10k,5.249480234120697,>100k,4.6117502896623455,25-50k,11.97873230826657,100-250k,4.715990262504706,50-100k
9582,MOBILE PHONE,0,2,0,0,High,BA,Right,112.0508,None,Low,0.0,0.0,1.0,0.0,Urban,225308.366595,58511.55051,4511.3094,98484.16349600001,6957.580362000002,0.0,8,0.9030899869919435,up_10yrs,64.0,55-65yrs,16.0,1.2041199826559248,10-20yrs,4.727837275213757,100-200m2,5.352777319103216,100-250k,3.6543026134210996,2.5-5k,4.7672416067248875,40-60k,4.9933664004545,50-100k,0.0,up_25k,3.8424582312578375,up_25k
9583,FIXED / LAND PHONE,0,2,0,0,Medium,CA,Right,303.9120000000001,None,Low,0.0,1.0,1.0,1.0,Urban,129033.255195,34312.35591000001,12289.1814,57548.34269600001,17859.783762,0.0,8,0.9030899869919435,10-15yrs,38.0,up_40yrs,23.0,1.3617278360175928,20-30yrs,5.720023210386021,300-400m2,5.1107016536047905,100-250k,4.089522954871543,>10k,4.5354505380382975,25-40k,4.760032821130956,50-100k,0.0,up_25k,4.251876196347673,up_25k
